Name,Street Address,City,State,Zipcode,Latitude,Longitude,Category
Firefighters Museum of Calgary,4124 11 St Se,Calgary,AB,T2G 3H2,51.01860035,-114.035664,museum
Biblioth¨¨que Publique De Saint-Augustin,710 Rue Principale,Saint Augustin,QC,G0W 1K0,48.8033315,-71.9337358,library or archives
Biblioth¨¨que De Sainte-Francoise,563 Rue Principale,Fortierville,QC,G0S 2N0,46.4895722,-72.0209047,library or archives
Heritage Abbotsford Society,2313 Ware St,Abbotsford,BC,V2S 3C6,49.0443664,-122.3044922,heritage or historic site
Kamena Gallery,5718 104 Street Nw,Edmonton,AB,,53.49483104,-113.4978168,gallery
Niagara Falls Art Gallery,8058 Oakwood Dr,Niagara Falls,ON,,43.05930357,-79.12128194,gallery
Bonnechere Museum,85 Bonnechere St,Bonnechere Valley,ON,K0J 1T0,45.5406362,-77.1001376,museum
Naramata Branch,3580 Third Street,Okanagan Similkameen E,BC,V0H 1N0,49.596712,-119.600313,library or archives
Campobello Public Library,3 Welshpool St,Campobello Island,NB,E5E 1G3,44.8901062,-66.95719459,library or archives
Bibliotheque Pierre-Georges-Roy,7 Rue Monseigneur,L¨¦vis,QC,G6V 5J9,46.811687,-71.180779,library or archives
Woss Branch,4503 Railway Ave,Mount Waddington D,BC,V0N 3P0,50.217,-126.59,library or archives
Carrefour International De Th¨¦atre,369 Rue De-La-Couronne,Qu¨¦bec,QC,G1K 6E9,46.814719,-71.224813,festival site
Alice Turner Branch Library,110 Nelson Road,Saskatoon,SK,,52.1501593,-106.5659102,library or archives
Ukrainian Catholic Women's League of Canada Arts & Crafts Museum,10825 97 Street,Edmonton,AB,T5H 2M4,53.54546855,-113.4877814,museum
Bathurst Public Library,150 St-George Street,Bathurst,NB,E2A 1B5,47.6186664,-65.6543927,library or archives
Princeton & District Museum And Archives,167 Vermilion Avenue,Princeton,BC,V0X 1W0,49.4567865,-120.5093798,museum
River Glen Ampitheatre,1830 Salisbury Rd,Moncton,NB,,46.05688369,-64.89990276,theatre/performance and concert hall
Yarrow Library,4670 Community Street,Chilliwack,BC,V2R 5E1,49.086416,-122.052378,library or archives
Legislative Assembly Visitors Centre,9820 107 Street,Edmonton,AB,T5K 1E7,53.5777222,-113.5055706,art or cultural centre
Vieux-March¨¦ Building,379 De-Buckingham Avenue,Gatineau,QC,,45.579278,-75.412561,heritage or historic site
Morrin Centre -Literary And Historical Society of Qu¨¦bec,44 Chauss¨¦e Des ¨¦cossais,Qu¨¦bec,QC,G1R 4H3,46.8127657,-71.2105332,art or cultural centre
Shoal Tower,1 Clarence St,Kingston,ON,,44.22880502,-76.47813841,heritage or historic site
Wellington Street Art Gallery,270 Wellington St W,Toronto,ON,M5V 3P5,43.64500876,-79.39127544,gallery
Albion Block,852 Main St,Moncton,NB,,46.08809054,-64.77901613,heritage or historic site
Wardsville Library,21935 Hagerty Road,Southwest Middlesex,ON,,42.65541392,-81.75598259,library or archives
Katzman Kamen Gallery,80 Spadina Ave,Toronto,ON,M5V 2J4,43.64605736,-79.39562143,gallery
Acadia University Art Gallery,10 Highland Avenue,Wolfville,NS,B4P 2R6,45.09017265,-64.36463818,gallery
Saint Mary's University Burke-Gaffney Observatory,923 Robie Street,Halifax,NS,B3H 3C3,44.6313165,-63.58166915,museum
Muttart Conservatory,9626 96 Street,Edmonton,AB,T6C 4L8,53.53521235,-113.4772856,museum
Assumption Gallery,770 Main St,Moncton,NB,,46.08792741,-64.77709249,gallery
Beaulieu Culturel Du T¨¦miscouata,2448 Commerciale S,T¨¦miscouata sur le Lac,QC,G0L 1X0,47.609687,-68.785398,theatre/performance and concert hall
Cabaret La Basoche,120 Rue Principale,Gatineau,QC,J9H 3M3,45.394851,-75.844376,theatre/performance and concert hall
Maison Des Arts De Laval - Salle Alfred-Pellan,1395 Boulevard -De-La-Concorde Ouest,Laval,QC,H7N 5W1,45.558686,-73.716493,art or cultural centre
Galerie D'Art De L'H?tel Rocher Perc¨¦,111 132 Rte O,Perc¨¦,QC,G0C 2L0,48.526144,-64.212503,gallery
Grand Manan Library,1144 776 Route,Grand Manan,NB,E5G 4E8,44.6185809,-66.8762372,library or archives
Kings County Historical And Archival Society Inc.,27 Centennial Rd,Hampton,NB,E5N 6N3,45.5267481,-65.82616949,heritage or historic site
Galerie Montcalm,25 Rue Laurier,Gatineau,QC,J8X 4C8,45.428296,-75.710389,gallery
Ontario Association of Art Galleries,401 Richmond Street West,Toronto,ON,M5V 3A8,43.647933,-79.394893,gallery
Salvation Army Citadel,16 Church St,Moncton,NB,,46.08888137,-64.77830349,heritage or historic site
140 Church Street,140 Church St,Moncton,NB,E1C 4Z7,46.09283005,-64.78014878,heritage or historic site
Firehall Arts Centre,280 Cordova St E,Vancouver,BC,V6A 1L3,49.282083,-123.097921,theatre/performance and concert hall
Festival La Vir¨¦e,774 Boul Perron,Carleton sur Mer,QC,G0C 1J0,48.10137,-66.109446,festival site
Girouxville Museum,5015 50Th Street,Girouxville,AB,T0H 1S0,55.7545775,-117.338011,museum
Centre D'Interpr¨¦tation Et D'Observation De Cap-De-Bon-D¨¦sir,138 Bergeronnes Route,Les Bergeronnes,QC,G0T 1G0,48.2791043,-69.4829891,museum
Lynn Valley Main,1277 Lynn Valley Road,North Vancouver,BC,V7J 2A1,49.336693,-123.038858,library or archives
Bibliotheque Raymond-Levesque,7025 Boul Cousineau,Longueuil,QC,J3Y 0H1,45.4910866,-73.4027041,library or archives
Banff Public Library,101 Bear Street,Banff,AB,T1L 1H3,51.1752024,-115.5725616,library or archives
Stranraer Commemorative Library,1 Prospect Avenue,Oxbow,SK,S0L 1L0,49.2286704,-102.1713635,library or archives
Biblioth¨¨que De Lambton,215 Rue De-L'Arena,Lambton,QC,G0M 1H0,45.8364426,-71.0896705,library or archives
Chapleau Centennial Museum,94 Monk Street,Chapleau,ON,P0M 1K0,47.8413789,-83.4037085,museum
Goulais & District Lsb,50 Goulais Road,Sault Ste. Marie,ON,P0S 1E0,46.5695312,-84.3419521,library or archives
Aurora Museum & Archives,22 Church Street,Aurora,ON,L4G 1J4,43.9971577,-79.4652073,museum
Haliburton Highlands Museum,66 Museum Road,Dysart et al,ON,K0M 1S0,45.055408,-78.52097,museum
Naval Museum of Halifax,2729 Gottingen Street,Halifax,NS,B3K 5X5,44.6595611,-63.5927716,museum
North Vancouver Museum & Archives,3203 Institute Road,North Vancouver,BC,V7K 3E5,49.3380126,-123.0366339,museum
Salmo Public Library,106 4Th Street,Nakusp,BC,V0G 1Z0,50.243104,-117.797759,library or archives
Congregation Shaar Hashomayim Museum,450 Kensington Avenue,Westmount,QC,H3Y 3A2,45.48493065,-73.59833719,museum
Biblioth¨¨que De La Minerve,100 Chemin Des-Fondateurs,La Minerve,QC,J0T 1S0,46.2545171,-74.9357072,library or archives
Midsummer Music Dream - Music School And Festival,211 Rue Principale,Lambton,QC,G0M 1H0,45.837519,-71.089977,festival site
Lena's Roti & Doubles,6990 Financial Dr,Mississauga,ON,L5N 8J4,43.60983997,-79.74933486,theatre/performance and concert hall
Cherryville Branch,1114 6 Hwy,North Okanagan E,BC,V0E 2G3,50.243805,-118.650473,library or archives
Crow's Nest Museum,7701 18Th Ave,Crowsnest Pass,AB,K0M 0M0,49.6348617,-114.5026035,museum
Galerie D'Art La Vieille Caserne,216 Boul Ste-Rose,Laval,QC,H7L 1L6,45.613862,-73.786554,gallery
Agnes Etherington Art Centre,99 University Ave,Kingston,ON,K7L 3N6,44.2262622,-76.49519031,art or cultural centre
Heritage Canada Foundation,190 Bronson Ave,Ottawa,ON,K1R 6H4,45.4141405,-75.7076655,heritage or historic site
Music Gallery,197 John St,Toronto,ON,M5T 1X6,43.65154594,-79.39096745,gallery
Richmond Art Gallery,7700 Minoru Gate,Richmond,BC,V6Y 1R9,49.1641205,-123.1411334,gallery
Movies Under the Stars,1 Theatre Lane,Brampton,ON,L6V 0A3,43.68719328,-79.76008089,festival site
Biblioth¨¨que De Lejeune,69 Rue De-La-Grande,Lejeune,QC,G0L 1S0,47.7677135,-68.5755741,library or archives
Montr¨¦al Intercultural Storytelling Festival,2550 Rue Ontario E,Montr¨¦al,QC,H2K 1W7,45.532915,-73.551698,festival site
Logan Lake Branch,150 Opal Dr,Logan Lake,BC,V0K 1W0,50.49465,-120.819329,library or archives
Bibliotheque Du Secteur De Gallix,524 Rue Lapierre,Sept ?les,QC,G0G 1L0,50.1375937,-66.6198657,library or archives
Anna Swan Museum At the Creamery,39 Creamery Road,"Colchester, Subd. B",NS,B0K 1V0,45.71061766,-63.2859451,museum
Kings County Museum,27 Centennial Road,Hampton,NB,E5N 6N3,45.5267481,-65.82616949,museum
Okanagan Artist's Alternative Association,103 Caston Ave,Kelowna,BC,,49.89108701,-119.495348,gallery
Centre D'Interpr¨¦tation De La C?te-De-Beaupr¨¦,7976 Av Royale,Chateau Richer,QC,G0A 1N0,46.96881915,-71.01870924,museum
Hambleton Galleries,1290 Ellis St,Kelowna,BC,,49.89241203,-119.493966,gallery
William Henry Steeves House,40 Mill St,Moncton,NB,E4H 2Z8,46.1062535,-64.76720149,museum
Biblioth¨¨que Charles-E.-Harpe,14 Rue Des-Loisirs,Saint Aubert,QC,G0R 2R0,47.1784881,-70.2181678,library or archives
Linwood Branch Library,5279 Ament Line,Wellesley,ON,,43.58380049,-80.72920264,library or archives
Bibliotheque De Shipshaw (Rivage),3760 St-Leonard Route,Saguenay,QC,G7P 1H5,48.458592,-71.259935,library or archives
Brookfield Railway Station And Heritage Society,68 Pleasant Road,"Colchester, Subd. C",NS,B0N 1C0,45.2528876,-63.2835115,museum
Little Hyatt One-Room Schoolhouse,2185 Mcvety Rd,Waterville,QC,J0B 3H0,45.3133923,-71.8245282,museum
No. 2 Fire Station,199 George St,Moncton,NB,,46.09163143,-64.78144206,heritage or historic site
Biblioth¨¨que Laurette-Nadeau-Parent,101 Rue Des-Aigles,Saint Isidore,QC,G0S 2S0,46.5850391,-71.091088,library or archives
Wainfleet Public Library,31909 Park Street,Wainfleet,ON,,42.9222022,-79.37618445,library or archives
Port Royal National Historic Site,53 Historic Lane,Annapolis Royal,NS,B0S 1A0,44.73849911,-65.50161133,art or cultural centre
Biblioth¨¨que Municipale De Shannon,50 Rue St-Patrick,Shannon,QC,G0A 4N0,46.8893603,-71.5192383,library or archives
Highfield Street Pumping Station,5 Thanet St,Moncton,NB,,46.10115919,-64.78988492,heritage or historic site
Shepody National Wildlife Area Mary's Point,419 Mary'S Road,Harvey,NB,E4H 2M9,45.7349466,-64.6937843,heritage or historic site
Le Memphis Cabaret,323 Rue Des-Forges,Trois Rivi¨¨res,QC,G9A 2G9,46.342021,-72.542515,theatre/performance and concert hall
Salle De Diffusion De La Shed-¨¤-Morue,951 Rue De-La-Berge,Havre Saint Pierre,QC,G0G 1P0,50.237555,-63.609013,theatre/performance and concert hall
Biblioth¨¨que De Rivi¨¨re-Au-Tonnerre,473 Rue Jacques,Rivi¨¨re au Tonnerre,QC,G0G 2L0,50.2758334,-64.7750075,library or archives
Newman Wine Vaults Provincial Historic Site,436 Water Street,St. John's,NL,A1C 6E7,47.5523511,-52.7157918,heritage or historic site
Minden Hills Museum,176 Bobcaygeon Road,Minden Hills,ON,K0M 2K0,44.92946408,-78.72747373,museum
Lasc¨¨ne Lebourgneuf,815 Boul Lebourgneuf,Qu¨¦bec,QC,G2J 0C1,46.8406114,-71.2824,theatre/performance and concert hall
Birdland Theatre,401 Richmond St W,Toronto,ON,M5V 3A8,43.64775543,-79.39474843,theatre/performance and concert hall
La Com¨¦die De Montr¨¦al,1113 Boul De-Maisonneuve E,Montr¨¦al,QC,H2L 1Z8,45.518575,-73.558399,theatre/performance and concert hall
Biophare,6 Rue Saint-Pierre,Sorel Tracy,QC,J3P 3S2,46.0464128,-73.1062579,museum
Elmbrook Park,2 Elmbrook Cres,Toronto,ON,M9C 5B4,43.66012222,-79.58384444,library or archives
Delta Museum And Archives Society,4918 Delta St,Delta,BC,V4K 2V2,49.09240685,-123.0868134,museum
University of Guelph Archival And Special Collections,480 Gordon Street,Guelph,ON,N1G 1Y4,43.530586,-80.230088,library or archives
Festival Des Harmonies Et Orchestres Symphoniques Du Qu¨¦bec,2500 Boul De-L'Universit¨¦,Sherbrooke,QC,J1K 2R1,45.378926,-71.926892,festival site
Centre D'Interpr¨¦tation De L'Agriculture Et De La Ruralit¨¦,281 Rue Saint-Louis,M¨¦tabetchouan  Lac ¨¤ la Croix,QC,G8G 2C8,48.40538,-71.778875,art or cultural centre
Festival Du Joker De Saint-Bernard,555 Rue Vaillancourt,Saint Bernard,QC,G0S 2G0,46.49714,-71.134363,festival site
Shawnessy Library,333 Shawville Bv Se,Calgary,AB,T2Y 4H3,50.8986015,-114.062851,library or archives
Mus¨¦e Huron-Wendat,15 Place De-La Rencontre,Wendake,QC,G0A 4V0,46.856712,-71.357488,museum
Resurgo Place,20 Mountain Rd,Moncton,NB,E1C 2J8,46.09411402,-64.77469494,museum
Dorchester Public Library,3516 Cape Road,Dorchester,NB,E4K 2X7,45.899081,-64.5172227,library or archives
Mines Capelton,5800 Chemin Capelton,North Hatley,QC,J0B 2C0,45.2806096,-71.9690787,museum
Winchester Street Theatre (Toronto Dance Theatre),80 Winchester St,Toronto,ON,M4X 1B2,43.66643113,-79.36701545,theatre/performance and concert hall
Arts And Heritage Administration Office,20 Perron Street,St. Albert,AB,,53.63446019,-113.6261166,heritage or historic site
Alexander Graham Bell National Historic Site,559 Chebucto Street,"Victoria, Subd. B",NS,B0E 1B0,46.1035236,-60.74514692,heritage or historic site
Festival Dimanche En Musique,85 Ch Cammac,Harrington,QC,J8G 2T2,45.852866,-74.579337,festival site
Twilight Drive-In Theatre Ltd,3350 260 St,Langley,BC,,49.06243557,-122.5021659,theatre/performance and concert hall
Goethe-Institut Inter Nationes,163 King Street West,Toronto,ON,M5H 4C6,43.6474734,-79.3851355,art or cultural centre
Biblioth¨¨que De Saint-Georges-De-Cacouna,420 Rue Du-Couvent,Cacouna,QC,G0L 1G0,47.9168776,-69.499707,library or archives
Sointula Branch,280 1St Street,Mount Waddington A,BC,V0N 3E0,50.641414,-127.028812,library or archives
Goldhawk Park,295 Alton Circle,Toronto,ON,M1V 4P1,43.82397407,-79.27799259,library or archives
Northern Art Glass Inc.,955 Gladstone Avenue,Ottawa,ON,K1Y 3E5,45.4056175,-75.708723,heritage or historic site
Tofino Branch,331 Main Street,Tofino,BC,V0R 2Z0,49.153938,-125.907328,library or archives
Elissa Cristall Galleries,2239 Granville St,Vancouver,BC,V6H 3G1,49.2655257,-123.1385822,gallery
Festival D'Astronomie Populaire Du Mont M¨¦gantic,189 Du-Parc Rte,Notre Dame des Bois,QC,J0B 2E0,45.434954,-71.131135,festival site
Tri Art Gallery Inc,560 Raymer Ave,Kelowna,BC,,49.86550121,-119.4903132,gallery
Axe N¨¦o -7,80 Rue Hanson,Gatineau,QC,J8Y 3M5,45.4287713,-75.72812333,gallery
118 Mountain Road,118 Mountain Rd,Moncton,NB,E1C 2K7,46.09448386,-64.77990581,heritage or historic site
Central Fire Hall,30 Hellems Avenue,Welland,ON,,42.991586,-79.246447,heritage or historic site
Penticton's Museum & Archives,785 Main Street,Penticton,BC,V2A 5E3,49.4737583,-119.5826126,museum
Prairie Mountain Regional Museum,16 Shoal Highway,Yellowhead,MB,R0J 1Z0,50.457069,-100.6093711,museum
Lahave Islands Marine Museum,100 Lahave Road,Lunenburg,NS,B0R 1C0,44.23343808,-64.37074067,museum
Pleasant View,575 Van Ave,Toronto,ON,M2J 4S8,43.78755926,-79.33542963,library or archives
International Fox Museum And Hall of Fame Inc.,286 Fitzroy Street,Summerside,PE,C1N 1J2,46.393045,-63.79199,museum
"Plein Sud, Centre D'Exposition En Art Actuel ¨¤ Longueuil",150 Rue De-Gentilly Est,Longueuil,QC,J4H 4A9,45.53594252,-73.49394368,art or cultural centre
Millet Public Library,5031 49 Avenue,Ponoka,AB,T0C 1Z0,52.67564409,-113.5787698,library or archives
Apple Art Gallery,134 Church St,Moncton,NB,E1C 4Z6,46.09253232,-64.77997633,gallery
Bibliotheque Municipale De Notre-Dame-Des-Prairies,171 Rue Jette,Notre Dame des Prairies,QC,J6E 1H7,46.0406532,-73.4322559,library or archives
Good Fibrations,91 Germain Street,Saint John,NB,,45.27251376,-66.06055571,gallery
Londonderry,1 Londonderry Mall Nw,Edmonton,AB,T5C 3C8,53.603432,-113.445778,library or archives
Mus¨¦e De Sainte-Martine,164 Rue Saint Joseph,Sainte Martine,QC,J0S 1V0,45.2470887,-73.8032881,museum
Sunnybrook Farm Museum And Interpretive Centre,4701 30 Street,Red Deer,AB,T4N 5H7,52.2483222,-113.8089541,museum
Goodsoil Historical Museum,401 Main St North,Beaver River No. 622,SK,S0M 1A0,54.398183,-109.2278398,museum
Maple Ridge Public Library,22470 Dewdney Trunk Road,Maple Ridge,BC,V2X 5Z6,49.22046,-122.600057,library or archives
Alberta Railway Museum,24215 34 Street,Edmonton,AB,T5Y 6B4,53.7021138,-113.382376,museum
Bibliotheque De Chambly,1691 Bourgogne Avenue,Chambly,QC,J3L 1Y8,45.4477249,-73.285437,library or archives
Harriston Branch Library,88 Mill Street,Minto,ON,,43.91167619,-80.86859627,library or archives
Bibliotheque La Reliure,217 Rue Commerciale,Saint Henri,QC,G0R 3E0,46.6926281,-71.0677675,library or archives
Festival Beauceron De L'¨¦rable,1600 1Ere Avenue,Saint Georges,QC,G5Y 3N3,46.118268,-70.674188,festival site
Bibliotheque Municipale De Sainte-Sophie,2212 Rue De L'H?tel De Ville,Sainte Sophie,QC,J5J 1A1,45.819035,-73.897713,library or archives
Lower Ossington Theatre,100 Ossington Ave,Toronto,ON,M6J 2Z4,43.64637006,-79.41991091,theatre/performance and concert hall
Art Emporium,2928 Granville St,Vancouver,BC,V6H 3J7,49.2593906,-123.1383072,museum
Archev¨ºch¨¦ De Saint-Boniface,151 De La Cath¨¦drale Avenue,Winnipeg,MB,R2H 0H6,49.8893213,-97.12171504,museum
South Shuswap Branch,2676 Fairway Rd,Columbia Shuswap E,BC,V0E 1H2,50.788946,-119.082322,library or archives
Wellesley Branch Library,1137 Henry Street,Wellesley,ON,,43.4788268,-80.76390018,library or archives
Bibliotheque Municipale De Saint-Felicien,1209 Boulevard Sacr¨¦ Coeur,Saint F¨¦licien,QC,G8K 2R5,48.6528315,-72.446722,library or archives
Biblioth¨¨que L¨¦on-Laberge (L'Islet),1 Boul 284,L'Islet,QC,G0R 2C0,47.1037729,-70.3513072,library or archives
Soci¨¦t¨¦ Historique Alphonse-Desjardins,6 Rue Du-Mont,L¨¦vis,QC,G6V 1V9,46.7659352,-71.2722327,museum
Humber Bay,200 Park Road,Toronto,ON,M8Y 3J1,43.62995926,-79.49119259,library or archives
Arcadia Art Gallery And Co-Op,680 Queens W,Toronto,ON,M5V 2Y9,43.6352217,-79.40010919,gallery
Biblioth¨¨que De Piopolis,403 Principale,Piopolis,QC,G0Y 1H0,45.4857872,-70.9074061,library or archives
Centre D`Histoire Du S¨¦minaire De Saint-Hyacinthe,650 Rue Girouard Est,Saint Hyacinthe,QC,J2S 2Y2,45.63240579,-72.9420159,library or archives
Mont-Tremblant Jazz Festival,950 Rue De-Saint-Jovite,Mont Tremblant,QC,J8E 3J8,46.118522,-74.594549,festival site
Gibson Gallery,140 Richmond Street,Amherstburg,ON,N9V 1G4,42.1035533,-83.1083647,gallery
Hors-Cadre Atelier Galerie,320 Ch Knowlton,Lac Brome,QC,J0E 1V0,45.216711,-72.513011,gallery
Lorne Scots Regimental Museum,2 Chapel St,Brampton,ON,L6W 2H1,43.6868095,-79.7578145,museum
Smart Centres,6007 Southridge Ave,Prince George,BC,,53.86238144,-122.7838895,art or cultural centre
Wetaskiwin Public Library,5002 51 Avenue,Wetaskiwin,AB,T9A 0V1,52.9706034,-113.3741388,library or archives
D'Omma Gallery,1701 Woodroffe Ave,Ottawa,ON,K2G 0C4,45.32691174,-75.74287497,gallery
Eaglesham Public Library,4902 53 Avenue,Elk Point,AB,T0H 1H0,53.9002584,-110.8985174,library or archives
Dorset Heritage Museum,1040 Main St,Algonquin Highlands,ON,P0A 1E0,45.2498565,-78.8911682,museum
Bold Artiste,6 Bold Street,Hamilton,ON,L8P 1T2,43.252812,-79.871187,artist
Salle Andr¨¦-Mathieu,475 Boul De-L'Avenir,Laval,QC,H7N 5H9,45.558093,-73.718804,theatre/performance and concert hall
Aka Artist-Run,424 20Th St W,Saskatoon,SK,S7M 0X4,52.1262271,-106.6988265,gallery
Movies Under the Stars,10150 The Gore Road,Brampton,ON,L6P 0A6,43.79420592,-79.69453063,festival site
Diocese of Fredericton Archives,168 Church Street,Fredericton,NB,E3B 4C9,45.95688215,-66.63582715,museum
Festival Country De Lotbini¨¨re,1068 Av Bergeron,Saint Agapit,QC,,46.565589,-71.439356,festival site
Site Historique Du Banc-De-P¨ºche-De-Pasp¨¦biac,76 Rue 3E,Pasp¨¦biac,QC,G0C 2K0,48.021191,-65.253152,heritage or historic site
Blyth Public Library,435 Queen St N,North Huron,ON,,43.73699395,-81.42914915,library or archives
George Gilmour Gallery At Open Studio,468 King St W,Toronto,ON,M5V 1L8,43.64555367,-79.39592996,gallery
Galerie Blanc,1116 Ste Catherine E,Montr¨¦al,QC,H2L 2G2,45.51765,-73.556635,gallery
Centre Culturel Berger De Rivi¨¨re-Du-Loup,85 Rue Ste-Anne,Rivi¨¨re du Loup,QC,G5R 5C2,47.828765,-69.540389,theatre/performance and concert hall
Museum of Contemporary Canadian Art (Mocca),952 Queen St W,Toronto,ON,M6J 1G8,43.64495985,-79.4171645,museum
Little Schoolhouse & Museum,113 Church Street South,Tehkummah,ON,P0P 1Z0,45.5609056,-82.0109754,museum
